record_key,data_snapshot,name,url,sound_loudspeaker,sound_cable_jack,colors_json,weight,price_json,source_file,file_sha256,completeness_score
74cfdff5d75f29450cf445790521db912c7ae1808986d0d0b9f5c2ada3ab00d6,2026-08-14T11:04:21+00:00,Realme C63,https://mymobile.pk/products/realme-c63/,Yes,true,"[""Leather Blue"",""Jade Green""]",Weight Unknown,[34999.0],mymobile.pk/mymobile__realme-c63.json,2469f66c745b71415d60c1b3c287fafa5ff323835e78f16165e3195b7277ca0b,0.91667
5158e4a7ae7052e0c0a25961ce016d3dadb64041a43ba60c2dcc839d42f29bf2,2026-08-14T11:04:51+00:00,Realme C67,https://mymobile.pk/products/realme-c67/,"Yes, with stereo speakers",true,"[""Sunny Oasis"",""Black Rock""]",Weight Unknown,[38499.0],mymobile.pk/mymobile__realme-c67.json,291038ade05bbe40056048afa0c17d4c8107f2d2bb3dd3bb817b824be0c882df,0.91667
cc82dcf2f9f934951d147bbd4db58cdc64bd7f0ea0e53d99f4d16673afea4bbe,2026-08-14T11:07:46+00:00,Realme C85,https://mymobile.pk/products/realme-c85/,"Yes, with stereo speakers",false,"[""Green"",""Purple""]",Weight Unknown,[52999.0],mymobile.pk/mymobile__realme-c85.json,813467dc162d0ff117d3e05b8ccb59cae9bc90649042b4bad078f33db648fce0,0.87500
85deb17819703c8a2b72ef84c4f4c2bf16a5198c3bf1bdab88af8553b713ba4d,2026-08-14T11:02:41+00:00,Realme Note 50,https://mymobile.pk/products/realme-note-50/,Yes,true,"[""Sky Blue"",""Midnight Black""]",Weight Unknown,[22000.0],mymobile.pk/mymobile__realme-note-50.json,02487c94eea06ed6fccab13f149e2df86ab291e6cc8de9ac8c3ca1e871aafdcf,0.91667
90d6a2abd9a4f9daf6719fe211d82ebbd7e7229919105866881970939b804883,2026-08-14T11:07:38+00:00,Realme P4R,https://mymobile.pk/products/realme-p4r/,Yes,false,"[""Silver Glare"",""Titanium Glare"",""Lavender Glare""]",Weight Unknown,[55999.0],mymobile.pk/mymobile__realme-p4r.json,142d62163a21cd9546da13aa303dab7b162cb8653fd16f5394e765ee9939c6d8,0.91667
bdf0b8709ce7ece9511a757e66c5478af4dc57597039cb24ddba65c0da62d832,2026-08-14T11:01:46+00:00,Xiaomi Redmi 12C,https://mymobile.pk/products/redmi-12c/,Yes,true,"[""Graphite Gray"",""Ocean Blue"",""Mint Green"",""Lavender Purple""]",Weight Unknown,[22999.0],mymobile.pk/mymobile__redmi-12c.json,9afa6a9a7461bdce2e422383a736aaf86dcae0a1d830958f89163502399fb562,0.91667
d67f60d6a9f191e5ad9a61a12e75f55c875539ca6233228753d7767f77bf82cb,2026-08-14T11:02:07+00:00,Redmi A2 Plus,https://mymobile.pk/products/redmi-a2-plus/,Yes,true,"[""Aqua Blue"",""Classic Black"",""Sea Green""]",Weight Unknown,[20999.0],mymobile.pk/mymobile__redmi-a2-plus.json,161ff8df0b8bf9755609ae05f54887014d8917eba4fbf2c4240e89884d95df1d,0.91667
f125729dac65fea964f35ab67e756e5f51a3a3e28b202494f301701646ead02a,2026-08-14T11:02:01+00:00,Xiaomi Redmi A3,https://mymobile.pk/products/redmi-a3/,Yes,true,"[""Midnight Black"",""Forest Green (Olive Green)"",""Star Blue (Lake Blue)""]",Weight Unknown,[23999.0],mymobile.pk/mymobile__redmi-a3.json,7164b91823cc822e60f466cbbef68ce848b60ce2ed7d002534fc06a5ee7cf7ea,0.91667
10ab98030450c7c19db32494aaff90c8d6ba3b260ed9d1d7802a10b3991a0b61,2026-08-14T11:06:23+00:00,Redmi Note 12,https://mymobile.pk/products/redmi-note-12/,Yes,true,"[""Onyx Gray"",""Mint Green"",""Ice Blue""]",Weight Unknown,[48999.0],mymobile.pk/mymobile__redmi-note-12.json,fbf350b1940595f7218ddb35c70d9fe7fab3d576930c65991c03d21721183509,0.91667
2d1e1481797ec3df7cad855c625dd0a4c916e3f1d61ac20e2c0951b5ae1fa3b0,2026-08-14T11:00:17+00:00,Redmi Note 13 Pro,https://mymobile.pk/products/redmi-note-13-pro/,"Yes, with stereo speakers",true,"[""Midnight Black"",""Aurora Purple (Coral Purple)"",""Ocean Teal"",""Arctic White"",""Olive Green"",""Scarlet Red""]",Weight Unknown,[74999.0],mymobile.pk/mymobile__redmi-note-13-pro.json,945d2b99d85f91b3765db5e9ddbf8cedd88f749fd7cb4e9cea4b8ecf66811713,0.91667
