record_key,type,size,resolution,protection
3602f39a35a09f88f3b5c7df5fa03e79432d12bf693b984f4946a51923552b5a,AMOLED,6.78 Inches,1080 x 2436 Pixels (~393 PPI),Corning Gorilla Glass 5
e5e552861d98154eaf9161508a981873ae23672861f73336afc80efe34724ad1,,,,
213bbb9d1c13d76f59c95aba40adaf0e2f6d54812a8340377b8696dad1d7b0ad,,,,
2fdde22725396188e4574de83786e0f7c879068de257006367874af8a5923942,,,,
bc7ea4a1bbe6ca6d9e76e865839805364d9c17e3a3a029ab693c6e17921918e6,,,,
0abddb4c11930a138acf2688544fde7dbff940d687a494f509afedd39a9609c6,AMOLED,6.78 Inch,,
9e8d593de921ede2c79b15b9842a60e29a477a7780ee0b6cb7b72b643a7f5f6e,IPS LCD,6.6 inch,720 x 1612,
c22ecd88329ac9f1cfe9ff88530cf998123304f6f91fab3121d5ec89f095c622,IPS LCD,6.6 inch,720 x 1612,
9d639e28f2cbbfd663cdd81b1a93857dc372d492f786f823dfc13301a4c3a1b6,IPS LCD,6.6 inch,720 x 1612,
3021605a99cdeebe6bbb0d97c9548fb25e53ea4ab54c4cf93d075ea68a1ed454,IPS LCD,6.67 Inch,1080 x 2460 Pixels (~403 PPI),
2052e13a2af0325312e911b81f142c812aaecbd79b15f75f9516f9604320db8c,,"6.67""",,
c9e49d6a5008fb82af40ec1b883151018602f40bde668044199683cae359bc02,,,,
5c8ee1f0da3067ac9cd98c74e2ca83ad9e8c910745f31f9af301107db7be04a6,,,,
b356a4583d561307b41ea499bb8bc17d312c7085c50f2c6133338645a4f88e3a,,,,
80c72408ea1948b6a56aa01e0061633edc608f90beb21fb14d8cc9b2216b9286,,,,
713d4797ecf7bb49c3bd0cda7de4582dab057f5844b8567cb719326dc80e545f,IPS LCD,6.78 Inches,1080 x 2460 Pixels,N/A
e5a2f5cacfc6de370ef77c7f97cbdba4d1430fd240372b3d495af803cb1eec9e,IPS LCD,6.78 Inches,1080 x 2460 Pixels,null
b49aa158eb7f36adf5deeeeb52fcee5acfc9b287100c65c40f93f495b6355dea,,,,
b6b2a0742da28a05b3c02d6a8256a21ad0370f4af6a4c886bd289c14a84beae5,,,,
3c2b8f6c0f7bde4a3a4b779fbfc0a789baa675f80a8d45e34c4e87c8472537ef,,,,
52cf5fdc6a4071b3c2a952995e97053f27bff5b042b929257fba832ecd4ebfee,,,,
f694ec77bf5e9f5b3e493dd51027e7832d14b81c7dbf6d71ec2e59b82423576f,AMOLED,6.78 inches,1224 x 2720 pixels,Corning Gorilla Glass 7i
69e418997e75a7a3cc8c61036bae1fc811a39ebe3569e69510d71695e3b39139,AMOLED,"6.78""",1080 x 2436,
96f3bf692679b3a2c19113ab8d00e383aff0d989a33e18bd162d10ae477fb938,,,,
7e0c20f576ca2b1ee9ab4a8f9d63eeae51d0273f456bad37d646f0c926900f7c,,,,
122774412d60c19029e98f5f9d3e982a2b03b5e088650e94b4d00c094883a2d7,AMOLED,6.78 Inches,1080 x 2436 Pixels (~393 PPI),Corning Gorilla Glass 5
70a70f87c774e7cef07e66cc3797f2a7153d1f8ef915d28f71971623b160933a,AMOLED,6.78 inches,1080 x 2436,N/A
76bbfb7937a77bdcbcffdd6aac4e6886bf7fb5253965ae6ee4ab3741a821b06a,AMOLED,6.78 inches,1080 x 2436,N/A
5a22e11305da94c792c18f765c8792e8d4f51a4610a1f46009449457cacc45f7,AMOLED,6.78'',1224*2720,N/A
4cc4a3698818ac834f62993ba9f5bf6685b43c0e37bc597e1ec45b313052f19d,AMOLED,6.78 inches,1224 x 2720 pixels,Corning Gorilla Glass 7i
48d93b1cb2b2dc7ea1479fb192dd39ef4f3bb1769a71535315d3661e4e41db88,AMOLED,6.78'',1224*2720,N/A
cb52f4c3ccdfb1510eec78ae297c7419dd5e6cc73f1a51acb3db9d715123a21d,AMOLED,6.78 inches,1224 x 2720 pixels,Corning Gorilla Glass 7i
33c93df4cb0aeb22c446cf85c0f5e70981ea82f4a1bb36a9feb76b8927480172,AMOLED,"6.78""",,
4e712628b6dab91c88be00e2c74b28c3c8149da5a2d35ce104592a9d030b47a6,AMOLED,"6.78""",,
92f72ecf523e521d418f7c5ca5c9cd1add4b42586432375a00f4a8251b65d0e1,AMOLED,6.78 Inch,,
0c744f6a9d5c3da948c670c2ba3af916c0f279c5d0c1d18567b1f88110d4a1a4,Amoled,,,
4362c92396a8fd494b37201339d88ee638c0ee3eca800622e52ba5ed586cc608,AMOLED,,,
2bd0552d71838cefdfc6e92e2946f7c7b55d7ba2450c919ea707c49a1fa31d5f,AMOLED,,,
17007f0c38abdebf5f7c8bf7743a97b351cc5a1a03769b62c7fbe0ea612fd6b5,AMOLED,6.78 inches,1080 x 2436 pixels,Corning Gorilla Glass
0dda3c5aaacc82e34fd72b98dbdb14293fb1f106e1aefc43872ae09eb70f7ff2,AMOLED,,1080 x 2436,
abf069c6a0c08957420c1b2d9b21deecc6762c38e87586a8216e8fc28e4c9d32,AMOLED,6.78 inches,1080 x 2436,N/A
7fdf6406cd6a4c8d157977fb9a34e96efbbbb4f882735650f59a816a480bf95d,AMOLED,6.78 inches,1224 x 2720 pixels,Corning Gorilla Glass 7i
563bc6b2cec0e4ad3ef45594aa58b19ca78c8a96f68c5ce3237fa962cda1126c,AMOLED,6.78'',1224*2720,N/A
8944ea1b168225f2b4d2ea2130ede0c3abf1744d74d2e421eeb54be0b42b93ee,,,,
62aa8b1343b8e9a4f442bd4aa7902e51e552a897bb2719fbebeec506d5d66567,,,,
24f37f31b75305c9cc79ab89d50b9978556e7edfe910af1de7c1ee5b7338f4ad,,,,
041649a02a7ee509e34bf9b771c3ebf0093a291debf85d9122947e4b8758605f,,,,
27122d21e85e995aeb38066490daa7cc5ced7fedada29b3b8a28cbd814d92789,,,,
5bb02a66578cc910864c6a8617d9947a2d6985e6f9319a328da93593286a4c16,,,,
f596b0216f1d4dd6d351cc0b0757d5fdded83134bf9ed027b65148e6c31ecc0a,IPS LCD,6.56 Inches,720 x 1612 Pixels,N/A
bc1f6fd91da2695c1bfa0c9c4bf7ef00110d748891823a7dcf73bcda8493c166,IPS LCD,6.56 Inches,720 x 1612 Pixels,N/A
15de4d285ebea228f4709177365d7b94c90fc2201e67e3457a43b9aef5fc50e9,IPS LCD,6.56 Inches,720 x 1612 Pixels,N/A
65ff387b74586c1bdf94e640c9c0cf4b1aa23cfa15d48531f218d33fb9cd6a7b,,,,
dccb7a43ca1a14094fb14f8d52cdcd636f5663e101e6de905d05199e1a4750b0,,,,
276cbb4f9a73203b98a959f70f2e5727d0f9c21f883b2692448f7dd74835116a,LCD,5 inch,,
b725ff75efc609ae081b20e472e32a6807fc9dfb0a13666a646158ec69b2253c,,,,
39777b251c6353963f8921a13e5be0eaf08e4d6c6e4a0c3410323c58864d2db9,,"6.8""",,
8d3c5489b88dffd516470de7561552454aaf45dea44ccf60fd42a67851ddde4d,IPS LCD,6.6 Inches,720 x 1600 Pixels ),N/A
394ee15bb70ce3ed517a76a6fd0eafddcd35140f1f17d0d6f5f7786e406aeac9,IPS LCD,6.71,1650 × 720 HD+,N/A
5b3feb639f9f23f37f2d2d52c2830f638b82edd461755abcf9267c1a8ff5f0c0,IPS LCD,6.88 Inch,720 x 1640,
ea1a883655bcbb3d8ac2f90fcf1f98cd32098693a207250169ba2980c7c0aa15,IPS LCD,6.9 Inch,720 x 1640 Pixels (~260 PPI),
656653da93f9a120f744ee511e99bf5b693cc18d56341c59f6241e28aba6b86a,IPS LCD,6.9 inch,720 x 1600,
dd9e9ea28734fcf361b4f293c4eecccde26d749be15899f80a2fd4f4bcd97c7d,IPS LCD,6.78 inch,720 x 1576,
0d785a8b481af458519fac9c23793c5f1967f9a0cab0f865b332b20f66372b53,IPS LCD,6.67 inch,720 x 1600,
dac511fb1c3bb30a793d2a56d27ed16edd88d9daf24907b4cb82a940e5ee6032,IPS LCD,6.67 inch,"720 x 1600 pixels, 20:9 ratio (~263 ppi density)",
db8462818f38b6a7ffee113390fb3d0e787558dd492a229f85c7b13f14876fdd,LCD,6.6,90Hz 720 x 1612 pixels,N/A
306205aaa76c4bd3a1c30d8c170fad419a7af5917bc92d55e23a531138699858,,"6.88""",1920x1080,
7ef00a4f09ae5611ee23ba1667b7c529f221bf75e1341a9bb9241058d34caa1e,,"6.88""",1920x1080,
41ee5b02b2d4fa231c741b18e05e31548aaf66ad297e0351149eae4a55e15c48,LCD,"6.88""",720 x 1640,
38213091b578686a07bba99293667a96b50c2bf6828ea2e481f1b5886202aeb6,IPS LCD,6.74 inch,720 x 1600,
1f7449a54fd1765c5738a6465d6dc7edc6003673d9b00fd898e5699580274c93,LCD,6.68 inch,1608 × 720,
296921e3cc3705645a3b03612df74f5e86944bc966fd49b79b80823f2fedb05b,,,,
2f20de827668532c4ea01645a3ca13cfa90964c973727557681849cc5b8558c7,IPS LCD,6.74 Inch,,
ccfe2014fa5eb2080a110b0218585a605c650c81bd4fbcbb92146d8671671cba,IPS LCD,6.78 inch,720 x 1576,
8ed895aff540ae561bcf9876e81514f622a65a07b2e72a377d053291cd9c34e2,IPS LCD,6.6 inches,720 x 1600 pixels,N/A
70f3d5a9432920e6061513ad066e74807267892d76f12d996e7a977b11dd4020,LCD,6.7 Inch,720 x 1600,
b5fc155f1f2b61adcd41e2193894d799af86d83fdf7c04418f7a608a32537b3a,IPS LCD,6.74 inch,720 x 1600,
d9e114c277f4e47707fced92145d27ee014f3416011e80a039ffc2e8a4e7aa04,LCD,6.7 Inch,720 x 1600,
5a7341096db5b561502b6f111e2e4a02cd9db1cc554cb738c1faf74516ac21e5,LCD,6.7 inch,720 x 1600,
d477dfedf4a0ddfa847f9492da903090b6ccb91f55c8212d3149edd2393370b7,LCD,6.7 inch,720 x 1600,
9c4b47b0e510c29b3a2587680c7435b4f043b26b202d0778998a279fd66abcd8,,,,
1ebf1e30a6c35db63ff2a35fd0514006806e317c68a38219fbb68598c3fc578b,,,,
09c0feed97693c4473ade2664cf98b2c178ebc90c0a4d546fa3ae7b0d9b7daa8,LCD,"6.7""",720 x 1600 Pixels (~262 PPI),
3ca8b86e8871790dbbf14fc106e980cf8ad71830c8e0b504d27c8f461cf8a5f9,,"6.75""",720×1600,
3abb37afcfc1c9dafcbc88f0b0fe5c6b6162c1a55603f0c6ec41c4f5998f03d5,PLS TFT,,1080 x 2408,
ee4d7ce79ec6ee9cfa877c621b6841b5b87df7870ead958211c9f5a05b57056e,LCD,6.56 Inches,720 x 1612 Pixels (~269 PPI),N/A
320312a3c5208f8f7029aa856f16632c9421359c57654286096b5f432e00b5ce,,6.7 Inch,1650 x 720,
6fccd525ac006643fc6ff3b3ab2a12a387c9c70ed6804cb9b16f68bb596bb881,,,1650 x 720,
42c82da00b32a6e2781e9a8a13d41c66c5efe38ef094f670216d84ec7e2a8c9f,,,1650 x 720,
6fe05bb8f63c410981b2170ae625b2c784c668b0ef3c73b98bdad7d0214c5d15,IPS LCD,6.67 Inch,720 x 1604,
fa0fb1c143a93501baf2a744c2010c63a7ef32415bc5d8bea4c3c549f4d8ec41,,"6.88""",1920x1080,
78727727734e51406ad0b310ee0b2c6b1617ba80053a4e1af36a03955ea5ece4,,"6.88""",1920x1080,
d10f9092773ae133b4f07f908229e45f11fea136c9534e1b48fdacddb1723f04,,"6.88""",1920x1080,
9c5dee6bde3e1dba10a19b1b3a9f89ac6e2a3e341bc4ab22fb06b6a8ffbb1c93,IPS LCD,6.67 Inch,720 x 1604,
b0ece71c1293a5e64b1014e2c9c1806afdd3e4013d11d10ca78335bd27da77b9,IPS LCD,"6.67""",720 x 1604,
b94a400b7505b7c1512f471db9e9426709bfdadee5cbdea1b5e01f4d9e570b68,IPS LCD,6.6 inch,720 x 1612,
228fa5a1647ab54694418517b7f5a4aea29a6c705653472cd984e86b0102d02a,LCD,6.75 inch,1570×720,
63efe23092e16eadc43b4627bef9b324187e65cc52f9f6d2a5b548f5dd6dc316,LCD,6.75 inch,1570 × 720,
6deef367297b8fcd8b59df3c1410b40174d00e303f7111b22ab3864b607a4f48,LCD,6.75 inch,1570 × 720,
9887f950a29a3a910ebc5a4d54c385473fcb12b87d2bda51820ad77c559ec13f,IPS LCD,6.6 inch,720 x 1612,
15945d6965a6a8b659c9c1e905403e20dd07830ab5188b6057756f12c63b64d0,IPS LCD,6.6 inch,720 x 1612,
75a849b770177a45bbf3a53e9f7cf76dbdbd719209b5aec72b039e48abe977a4,OLED,,,
d27ab6efa09072e95e5ca6077e73a78b1b9bc088e203a2ae5888b809c9c8a84e,LCD,6.74 inch,1600 × 720,
1b06f2fa25d6293c3c479fd5786774893b814a1b40bb38a47cce61aa22d12a02,,6.74 Inch,1600 × 720,
f289007282907213571f90b8808640cdd2e351332aa19c863a4a47741c1bc506,,6.22 inch,720 x 1520,
72095a6a309e05a7b99da85b8d1aae66355d6ad06e36ac00e902f5783f264a93,,,,
d567921ac35ed5baf385a802d3cc6ba71023c800cc2ebadc5689a6637ee94941,,,,
55748492cb03cc9264229932c4199e5c5d5e86bf920484d6561a5df9e3e4604f,,,,
8047f65bf35556ea4f73c5ddd17b3ccbaacfb9107714048abad8098012f20484,,,,
7ebf68a69df755611fbbc3eedc2ed41a90ba2bb6a73f3722068dd7a7515f3bab,,,,
c3e07936d232b5d913de6de2b771a8f97e4ed65776d4546830acf7b7679c6ef8,IPS LCD,6.3 inch,1080 x 2280,
67c994ae3aa3cc1dfc9ffd2bbf99de36488f295153782f08b017bc5bb1249924,,1.8 inch,,
774db5620d5203000d893dcb3c6b02e5752b0c53debeb23cbb5c169038fd1c73,OLED,,1440 x 3168,
1a4aaf0aa5f7e16f8db48873cdc341fa2a21b19d8b04bd3de009ee7cee280180,OLED,,1440 x 3168,
2a4ae5557ec8ddcd1da1b946f77d492a7aef9ec9dcbece548d39cecf4632e77f,OLED,,1440 x 3168,
2c18e485959d19173ee5385a500b383735e2862b3f6cbdf1e48ab6532967a02b,OLED,,1440 x 3168,
682198ab54fc1de67ca8133b4a1534f1335241a09ddd8103cb7e9f5e6456b9af,,6.5 Inches,null,null
c07ba021235e79eac43d8d5cfe0a4d53f83c5989eab79be7433821ff68dd25cf,,,,
236239e46c520391f238afb5fd52413196e86adb97343bc96e9cf3e9cebc9efb,,,,
2b2360cc78524d9e1acfb99b40515281da698e7717705add0f21a2808c641242,,,,
73f5e945826ee2e42c52beb616920e9d3684dccb780d880c24ebb908944d391c,,,,
5c8d7b07acbd9eafe8bd3923de3c7e26d94891077f180ddb047b4a7631751708,AMOLED,6.01 Inch,"1080 x 2160 pixels, 18:9 ratio (~401 ppi density)",
f5b8a4765be1e989864784f9dbac15394431d6614921f17da3296b0f307598fc,,5.8 inch,,
aab4c7c3cd764736ab09189b5f5159a49c3ad15509f5b2c007c19bf8b975a27c,AMOLED,6.1 inch,,
44637ddf90133aeab0ab711a8ee0ae507b463df50801b587394400f8cdc50f7e,AMOLED,6.1 inch,,
8f5b5adb2fccf485e4c9e4d7dc3b314cee35731e61eb32852a9629b1d4e1cd3a,AMOLED,6.1 inch,,
b3e7a6fd589da3b5149d6fecef5c2a4b42eb2a93870347db25dcc496a1ea3cf7,OLED,,2520 x 1080,
62ddd304655690cd9a9ab18e8e86a11f062398ffd0a1543c557745d1ed72671b,AMOLED,6.1 inch,,
6cdf1a4761a8fea1f97589728bee69d75a807efe7c87c22f103dbb7b22e2c165,AMOLED,6.1 inch,,
ced8aaaeb8148591b6af451068daf9e6dd6fa6e85ced7d881a05e468ab0141bc,,6.1 inch,,
f60ceb8984dbfc6de18f9b51c193d41df9ccf82e01c1e03d51b0264ef794ad3a,OLED,,1440 x 2880,
a8726d878d1d2f03793295bdc9c02dcabd012343bb0802ed108cbb490ad05fb7,,,,
fedf8033ba8562f02d884da5024ab1fe5acb0f255b3b1e965a70c88ffb3d22f4,,,,
24f5d73463bc589862beefe0f322c3d24eb34b0a0e58dfa9ce405f5ae4e705ce,,,,
05349bb3d1074ecb9bfa311198d9d0bbb97d33d0d287b5d70df1655e50c5d012,,,,
496edb0e202bd8dacb839ad072bd0c89fae8732fa62dc58efd02776f336fca37,AMOLED,6.78 inch,1208 x 2644,
c553321c3bc044c1b65cb70484c1d2a57316e8827c94c8709e33f5928a4d140f,TFT,,720 x 1600,
8baa81b900635523f021dddac8817636da20348940c608748c655080b794de56,AMOLED,6.78 INCHES,1080 x 2436,N/A
4d81234d9b61c171ffd8e25c97a51483dcb9b8b691df0ba6071370c22aaa0c57,AMOLED,6.78 INCHES,1080 x 2436,N/A
0d8a776403c4f5a15f14da84d53dc0a49633714a469306fbf23c7b04437fabb7,AMOLED,,,
2e54c6e7f1532561ff91324e7662d535b9384b460db530652389f3647a7f1b91,AMOLED,"6.78""",1080×2436,
da738409ab6f67b6b51be211a148dd9b11f6a584d95c0c61583a5ff6999e4a7b,,6.74 inches,720 x 1600 pixels,N/A
f8f3cb18cbaf77e72f4807653d4e0d7244f7add0c22476a9639de2ec66cb0177,,6.74 inches,720 x 1600 pixels,N/A
d7f92628317e01c9127fe55b8112042bfb184945d5a70d0ace61a20b2a15f4d8,,6.74 inches,720 x 1600 pixels,N/A
3e09114f3bd2e0c31554b19eff87e26460b126e7d059f12b9a71d586c752da4e,AMOLED,6.78 Inch,1208 x 2644,
1bf26410d90bf71ba73e8b31fd11963f3ed1c95bc14b79c8c0290ca26e2752cf,LCD,6.78 Inch,720 x 1600,
0ac234c6cb802ffeca13b04393026d4198d9906ea930482626fe964e9e717948,,"120Hz, 6.78-inch Hole Screen",720 × 1600 Pixels,
8808cf3213463251bfb64e8a993f6501b6b4854e0b28252eadcfe5dd8191a63c,LCD,6.78 Inch,720 x 1600 Pixels (~259 PPI),
9560670510af0a0a7e91b79ca5752631667b64f82578627ca0dd1c06f86a9a32,AMOLED,6.78 Inch,,
56df24e0acab21f8f67a643fc61f06d36cdb460b72fe3430482e5f4190c61a98,AMOLED,6.78 Inch,,
5f24133c2795732136a783e7ecd341c6ecb0291d402bb4751d4d59f1dac06a9e,AMOLED,,,
4dc0323d322a313e8e3a56a1fd59a4cc19b7670a373139f5e6bf4826bb3ef0df,IPS LCD,,720 x 1600,
5850ea8d888ea6d07d0696bc0393b7440ed7e26ec5adb6b8a9cb7121682ca61c,IPS LCD,6.78 inch,720 x 1600,
29b30b033ba227668ffb033827dfd995aaf8ca1efbf6a56d143486207bfe809c,IPS LCD,6.78 inch,720 x 1600,
a0fc162fd8345b0a1d99e6bf99d057a8bb9dee101e5ff106f161acec94ac0517,IPS LCD,6.78 inch,720 x 1600,
6a02e0d2e6b68b9f1fcc7c58ee7896d24fe7abb876758cbce404163ffb8fed3d,IPS LCD,6.78 Inch,720 x 1600 Pixels (~259 PPI),
32c1be3069a9c9d08d1fea1e81c2161430c40b4593ac901b2f536c7dea962142,AMOLED,,1080 x 2364,
3a6c5b2df5311ef40910c27275514c640a04fd6eebcf4dfae577d2c03e749a00,AMOLED,6.78,1080*2436,N/A
1a11b8c398c8f8943c204d2121d9f72964651d1f061d89c566c642ab7d193607,AMOLED,6.78,1080*2436,N/A
a31b513ec0b1b7e35416f5e57ba62604af3ba7c672ee51c9003fe50dad221602,AMOLED,6.78 Inch,,
aa609933630b8cab4bb9db2e9faef5b5d1e3a840987e9f7f90d0ad4c05870cb8,AMOLED,6.7 inch,,
75a3cc4dd797aa71e8bbfe128b6c232d61ea2f1d8b6d2d4d3e3f4353679f5508,AMOLED,"6.67""",1080 x 2400,
62ec58d216c692b2c3eed8951e5b8ad2eb38bdc569d96d9cd75b6e2d705dd501,AMOLED,6.78 inch,1080 x 2436,
48f819915fd8210315629140011ce6ff6f993b818d9d08c606e9e004588c83ba,AMOLED,6.78 Inch,1080 x 2364,
4809411bcaf51361078ffde650e22fe35bd519ecfd944a323d21f0fa7184e595,AMOLED,,1080 x 2364,
fcccb3a55ab508e8f013622de8c2fcd19894e25c6af8751b0bf548664f4632f9,AMOLED,,1080 x 2364,
57d20c465059c24c0b7976b1411f4204b57cb72c33a5da76dd2f5d5822713df9,AMOLED,,1080 x 2364,
1bb3533d2a07f4dc75c2f28e3e967b50a1c6f283b3e3c2ecca2db110482e9174,AMOLED,,,
9de5334fcd092ecdb65edeb48c9e6a215c1351d8a0fa71ed9158a06d88a2fdb0,AMOLED,"6.78""",1080×2436,
4364a3f700256e430201419c9b64cad3f74e987f8cad934569ae0c46671028f9,LCD,6.7 Inch,1080 x 2408,
42512ed2d513b8a3474e8b8ed0d6883f9aae23ef1b74af6ff8ff78ef49f1dc5e,AMOLED,6.78 inches,FHD+ 1080 x 2436 pixels (~396 ppi density),Corning Gorilla Glass
7854d4d1e1dd424a21ad8001b98e47b3c7d9dc50c65ed587d961c4359e03bc56,AMOLED,6.78 inches,FHD+ 1080 x 2436 pixels (~396 ppi density),Corning Gorilla Glass
61d55f2decce177c50bcefe227d19ca654e7bad4de884af9df70efa339de4b88,AMOLED,6.78 Inches,1080 x 2436 Pixels,N/A
c4d955f81234c6de3bea779c1889370c28af472c72ecd06155b172c20cc531c6,AMOLED,6.78 Inches,1080 x 2436 Pixels,N/A
2ac2ddb5a8785c5ab8c130fddc2b06daedd5668a9e94c1502ba3b358f94757ea,AMOLED,6.78 inch,1080 x 2436,
10b04325044475c3e9e16e0520aae96df19c079dfbeba7c011b859523ca1379f,AMOLED,6.78 inch,1080 x 2436,
ab90b8f1a2cf4603e454a25c3f9be1be6a7c5e4f900ab385a9dd315f70cdb49f,AMOLED,6.78 Inch,1080 x 2364,
3db520e9c7933c7696aed9d1d2eeb6812254622d33eae173da81144c2503a364,AMOLED,6.78 Inch,1080 x 2364,
1715449631fdbf81d74ac2266df617b00f076630dd244f65dddae8b610531799,AMOLED,6.78 Inch,1208 x 2644 Pixels (~429 PPI),
05f44b283903a8065d04b897ea67be0fc9aaf5338bb8c84219c37c3c6e355df5,AMOLED,6.78 Inch,1208 x 2644 Pixels (~429 PPI),
2249f276ffa37623008388c41d0ce4a07d4ece55bc5be4297c13d9ffe5363369,,"6.67""",,
f6fb5c966aad229bddfb2f7c3639aa626541f50a7b31ff7808fd8412b3e786c7,,"7.2""",,
4c0f0f5d4dcc403a7deec0b1970df375b8aba302a8d058c7b48a0dd5a20ed79c,AMOLED,"6.67""",,
79001e1910ceb6168dde7e61ad4dee29181c9bb9a2e27524a48da26717e5091a,AMOLED,6.78 Inch,1080 x 2364,
86a2ecbb718e71631749c3b68a98500a92fc75a1d33f2d7ad8c2cd207b313f89,LCD,6.7 Inches,720 x 1600,N/A
13528a1cf04f6188400be2279d311f55067606d33fea40f6445fa9034a74aece,LCD,6.7 Inches,720 x 1600,N/A
3897084cf84699cb0b92fcd19de4e70149ccd4faf798d17ecc04aad9b53a2ca0,LCD,6.7 inch,720 x 1600,
b92bbac1f5c0b0c914c6c9656b3d594056940de8a13f999bfd82f434a0138ae9,,,,
9aa8901b39b9cb3791deabe9b7107e245f1962e21a5fb03fa8664f8c1bf46004,,,,
975332a0b3cd21c2e54ff31c6838aaa6aa55ea92d87389e529f8b4e686677acf,,"5""",,
e61eeabbdb5fd3d314e0730a378758de516335dd6ee6df021453219f50945fd4,,,,
53cdccaae641f3094757e164dc7195c55b4b83534ccbe5b83c471f5d386d7de7,,,,
8c5f57b76f781665006e48d9b0bb02e19265285ca6a27cbd82d91ea5517b7ef2,,,,
5e145390cc45679e3456c8435d76b7e328ff1af6cb8f9775a4df0b1280a84075,Super AMOLED,6.7 Inch,"1080 x 2340 pixels, 19.5:9 ratio (~385 ppi density)",
bf6bc9b3219f8f06939cb686b9acc51062f63f2c6b6f945db03fb642c7381760,,6.75 Inch,720 x 1600,
100d0bf7687cba62e51498ad5b71cf55603f066b6dd64ac4ceeb6e7810ec6c73,Super AMOLED,,1080 x 2340,
e52ea7fcf5689f92277ee883875af8b7744180807a84d4945d1530cbf91cdf8f,Super AMOLED,,1080 x 2340,
be3be730850c813416be871b1c2d7f6548da80ec251ba93c1035edf2c1e34816,Super AMOLED,6.7 Inch,1080 x 2340,
d06dd4b0757bc63f3506b1f4533a148c46b0803b03d22ef2f75e9e3ff4e30d10,,6.74 inch,720 x 1600,
75534a93727abf16bef2c449a0c57fd9b3f56ac5e69b935db25add4bbb07f10a,,6.4 inch,,
87bc4953705c493f4ab46a88c9bc90ee910d5c3025dcf007423e9e3028897dda,,6.4 inch,,
9744099248aa591c8754099a1719c9cd9eeb7886779d0765ceb24aa0f80d0d0c,AMOLED,6.78 inch,1208 x 2644,
506fca9d06da5600a6ab672062d0b9067d69642d45fb83999be49703f144bd2c,Super AMOLED,6.7 inches,1080 x 2340,Corning Gorilla IP67
422d42384585e85d60522eb1fdac60bcc85c69100ab33c29808142f9a2aea5d5,Super AMOLED,6.7 inch,1080 x 2340,
38abae5a2ad57ad287aed78d79dab4c1fae4cfae8354263e41fdd2eee76c8ce1,Super AMOLED,"6.7""",1080 x 2340,
0ef8bfed9c971aa7df8aede25607b29b3a8d0a7b0faec16c314c5fd729950b91,Super AMOLED,"6.7""",1080 x 2340,
865062edcc28f270b7f52d6fcda4a74ae852f9310609f92182098af60f17b28f,Super AMOLED,6.7 Inch,1080 x 2340 Pixels (~385 PPI),
a0ee1b5412b40116e5317adb9273d5c63d18da3bde153faf40ae477765d9386a,AMOLED,,2392 × 1080,
c0aa0be71b707ee97a5942772b27006372956b501c1be2f1fd57a30f625c2ee7,AMOLED,6.77 inches,2392 × 1080 Pixels,N/A
a4c56b391b69bc97d5065f12f896a0faf143353e50c2fe2504d9a39fc4858b7b,AMOLED,6.78 inches,1200*2652,N/A
a8afe2d26673ac19392f5643d758888d8b50a995feee9c3d35d1ad240b149949,AMOLED,6.79 inch,2520x1080,
8a16ef858e1e29fce30ddb3800c24769c41c80160994640c031390086b5cfb24,IPS LCD,6.74 Inch,720 x 1600,
d4a66561777f91712a88b1b2f8c0417868ae067d7f05e786b2c7cd0b6516922d,LCD,6.5 Inch,,
4568cf74c2046ba368ab079b75d7f2aced51258013f6693b9cde7a0e2247288b,,,,
aa608498cd9ac515804050cde304c1b5b6fa3fa389163a1fcba4c070148abb0f,AMOLED,,1440 x 3120,
8bf24cf392df1e2839f394bf4eff6b0f6f08d2dcb4baa9cc6cfdc9e4f3a18337,AMOLED,"1.31""",1440 x 3120,
0cf35500b0d99298145f530c97b02309b8f702d70b9656df57fd2028caa73d6d,OLED,,1260 x 2730,
25e3d533646cbc2e52b8e6b7363ec98a6d2f14b6d68ccfbaa87d22c2c62d1021,,6.1 inch,,
071b158d8e539ac4033bd766dc96347e0969e46d7941e1b5f546db54c2abe492,,,,
354bdb872a0d467c9ff7f14c7a660a3c6e0fdcb4fed2c985b29028ef3941be4f,IPS LCD,6.52 Inches,720 X 1612 Pixels,N/A
742371253f533b655205e0b170f790bde5fbddde8478d826e4aa77282861e23e,,6.5 Inch,,
3028973980c1f12b7c124caebe44e6520cab69c6554df10fd72fd4479af40aca,IPS LCD,6.517 inches,720 x 1600,N/A
25fd9fb489ae038ea6eb49993cc4b636af141dc3370befeb5277ce696fdfab7d,IPS LCD,6.75 Inch,720 x 1570 Pixels (~256 PPI),
4783b927edb11db956de536f919b1371906eead063e835ee15a2b6d4b286d3d5,IPS LCD,6.75 Inch,720 x 1570 Pixels (~256 PPI),
301a319154abdcf6148acd0aa1c0086de9c0d2f9288e8c4ba74e04dc0eddc99b,,,,
934a840e84ef906c7d9b9361c3f135587be919cc2cd97d92f6b6f8bdf2ebc8de,,,,
9febda0cfd2911f1d87e917281fcfb3f882cc22f8d8146fa35d2672b4608b5a0,,,,
59c034405b0e6d88e2195b561accca4b8009ca927d47b44b4f7f601e8e66e7b2,,,,
481996012995fa120758d2923a0f11aafe0031a8f417e2815677f92eede9bff5,,,,
